id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
303,2025-08-22,2931,13,14,6,317.71,,11090.61,comision_vacia_o_negativo
304,2025-01-05,917,41,15,9,673.03,106.8,,monto_asegurado_vacio_o_negativo
306,2025-07-06,619,17,10,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
307,2025-08-31,78,24,6,10,1259.85,87.1,,monto_asegurado_vacio_o_negativo
308,2025-05-03,905,6,7,2,71.14,14.24,,monto_asegurado_vacio_o_negativo
309,2025-08-17,980,20,1,5,529.37,91.01,,monto_asegurado_vacio_o_negativo
310,2025-07-25,355,53,6,6,,139.7,48271.62,prima_vacia_o_negativa
311,2026-01-18,236,19,8,12,662.47,34.15,,monto_asegurado_vacio_o_negativo
312,2025-06-13,1894,10,13,2,,129.58,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
313,2026-01-25,2852,30,1,11,1736.83,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
314,2025-03-16,444,68,4,1,,28.88,48398.37,prima_vacia_o_negativa
315,2025-05-06,282,9,6,12,644.32,97.22,,monto_asegurado_vacio_o_negativo
316,2026-01-27,3776,1,6,8,,177.07,106644.92,prima_vacia_o_negativa
317,2025-01-17,2621,19,2,8,70.91,17.25,,monto_asegurado_vacio_o_negativo
318,,380,58,11,9,779.52,,79294.65,"Fecha_emision es nulo,comision_vacia_o_negativo"
319,2026-01-26,2874,9,1,11,726.96,,122532.96,comision_vacia_o_negativo
320,,2637,64,1,9,,261.15,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
321,2025-10-20,830,48,8,1,1344.7,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
322,2025-08-19,454,75,11,3,850.81,,166822.37,comision_vacia_o_negativo
323,2025-01-14,2484,29,7,1,,76.06,83832.92,prima_vacia_o_negativa
324,2025-12-08,689,68,1,6,,391.8,260739.67,prima_vacia_o_negativa
325,2025-09-17,531,13,2,10,,126.53,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
326,2025-02-27,2429,22,3,1,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
328,2026-01-08,2035,34,9,8,,201.21,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
329,2025-07-10,1584,78,10,10,965.87,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
330,2025-07-15,2011,15,10,2,1158.76,,143147.74,comision_vacia_o_negativo
331,2025-06-14,2628,51,9,3,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
332,2026-02-02,2249,63,5,8,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
333,2025-12-03,2372,29,2,8,,198.89,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
334,2025-06-16,1976,64,12,8,,255.61,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
335,2025-09-02,282,43,8,6,,,20333.48,"prima_vacia_o_negativa,comision_vacia_o_negativo"
336,2025-11-26,1444,54,3,10,,,20954.52,"prima_vacia_o_negativa,comision_vacia_o_negativo"
337,2025-07-24,3574,35,4,10,1304.27,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
338,2025-06-28,1141,75,3,2,1845.6,92.8,,monto_asegurado_vacio_o_negativo
339,2026-01-26,2571,76,4,6,924.18,222.4,,monto_asegurado_vacio_o_negativo
340,2025-08-23,1514,51,1,11,,,21695.02,"prima_vacia_o_negativa,comision_vacia_o_negativo"
341,2025-03-25,14,23,2,4,716.28,71.72,,monto_asegurado_vacio_o_negativo
342,2025-04-28,1132,50,7,1,,,343602.22,"prima_vacia_o_negativa,comision_vacia_o_negativo"
343,,1809,74,13,6,261.29,,11502.8,"Fecha_emision es nulo,comision_vacia_o_negativo"
344,2025-09-07,1385,52,2,7,,243.44,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
345,2025-08-11,1606,47,12,1,323.93,38.26,,monto_asegurado_vacio_o_negativo
346,2025-12-08,1529,61,9,3,,220.03,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
347,2025-08-11,1108,65,2,5,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
348,2025-07-31,1317,20,1,2,,356.84,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
349,2025-09-20,2133,51,7,6,,,182975.67,"prima_vacia_o_negativa,comision_vacia_o_negativo"
350,2025-09-06,1119,74,2,6,423.21,33.82,,monto_asegurado_vacio_o_negativo
353,2025-01-16,1274,18,10,12,435.91,,81976.35,comision_vacia_o_negativo
354,2025-10-04,2871,64,8,3,,27.44,15872.78,prima_vacia_o_negativa
355,2025-12-19,2758,77,12,8,1934.73,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
356,2025-10-31,729,63,14,7,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
357,2025-07-15,2655,25,11,11,374.5,,44517.01,comision_vacia_o_negativo
358,2026-01-31,2665,30,2,9,,154.02,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
359,2025-12-29,3785,8,6,1,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
360,2025-04-12,3666,59,7,9,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
361,2025-05-23,702,21,15,6,1186.26,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
362,2025-04-12,2822,46,2,12,,332.01,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
363,2026-11-01,2480,2,14,6,,148.66,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
364,2025-12-14,707,28,11,9,,,26697.38,"prima_vacia_o_negativa,comision_vacia_o_negativo"
365,2026-01-15,2794,41,15,3,1910.72,141.4,,monto_asegurado_vacio_o_negativo
366,,844,31,2,1,,300.46,97957.19,"Fecha_emision es nulo,prima_vacia_o_negativa"
367,2025-01-05,2182,13,9,1,,70.05,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
368,2025-01-13,2229,12,8,1,312.7,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
369,2025-10-21,1959,2,4,11,300.3,16.25,,monto_asegurado_vacio_o_negativo
371,2026-01-25,602,17,11,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
372,2026-01-02,2269,59,8,7,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
373,,1870,21,1,5,1038.02,98.58,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
374,2025-05-24,465,69,9,11,,26.59,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
375,2025-09-19,1358,80,4,10,,63.4,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
376,,3527,73,6,5,110.64,,,"Fecha_emision es nulo,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
377,2025-08-23,2290,36,3,1,1389.23,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
378,,1868,60,12,9,1755.33,276.66,288662.01,Fecha_emision es nulo
379,2025-08-22,573,2,15,5,,18.56,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
380,2025-08-01,1145,13,15,1,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
381,2025-09-12,243,34,10,9,858.13,57.01,,monto_asegurado_vacio_o_negativo
382,2025-12-04,1204,29,13,1,,73.38,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
383,2025-11-24,234,34,13,4,,,108825.24,"prima_vacia_o_negativa,comision_vacia_o_negativo"
384,2025-01-12,1158,68,2,2,,346.31,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
385,2025-02-19,2090,16,3,8,,50.66,127959.71,prima_vacia_o_negativa
386,2025-06-01,117,43,4,7,,21.8,43701.61,prima_vacia_o_negativa
387,2025-07-14,48,63,2,4,,267.57,84325.7,prima_vacia_o_negativa
388,2025-12-01,1001,47,14,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
389,2026-12-01,581,53,13,12,216.28,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
390,2025-01-31,2187,14,5,10,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
391,2025-12-09,2575,43,15,11,,59.01,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
392,2025-07-04,1062,38,15,3,,79.4,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
393,2025-07-08,1157,7,1,7,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
394,2025-09-12,1895,76,4,9,735.69,132.66,,monto_asegurado_vacio_o_negativo
396,2025-10-16,588,51,3,6,1353.44,309.33,,monto_asegurado_vacio_o_negativo
397,2025-07-05,2761,77,9,9,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
398,2025-06-22,1255,78,12,12,1796.91,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
400,2025-08-25,1674,35,12,1,,,42133.22,"prima_vacia_o_negativa,comision_vacia_o_negativo"
401,2025-01-09,1435,1,3,12,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
402,2025-08-15,1721,63,8,5,405.99,71.04,,monto_asegurado_vacio_o_negativo
403,2025-11-08,1714,75,3,2,,,45428.93,"prima_vacia_o_negativa,comision_vacia_o_negativo"
404,2026-02-09,1407,28,14,8,,42.22,19368.57,prima_vacia_o_negativa
405,2025-07-12,2328,47,1,8,,275.94,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
406,2025-09-22,1393,7,15,3,1384.51,194.9,,monto_asegurado_vacio_o_negativo
407,2025-08-30,618,23,1,9,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
408,2025-10-19,1694,5,3,4,,97.55,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
409,2025-04-12,686,26,1,9,-1075.26,65.95,105494.6,
410,,1818,66,11,9,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
411,,177,38,10,8,393.15,,,"Fecha_emision es nulo,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
412,2026-01-28,2826,18,1,5,,373.29,219135.53,prima_vacia_o_negativa
413,2025-07-17,1069,25,15,5,1229.31,,151597.25,comision_vacia_o_negativo
416,,297,21,5,10,,101.67,45376.39,"Fecha_emision es nulo,prima_vacia_o_negativa"
417,2025-10-07,60,35,8,1,620.81,90.95,,monto_asegurado_vacio_o_negativo
418,,206,29,11,12,360.12,86.63,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
420,,2211,1,15,6,,390.08,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
422,2025-08-07,181,4,8,5,1880.35,131.37,,monto_asegurado_vacio_o_negativo
423,2025-05-26,807,50,9,8,,41.24,35549.86,prima_vacia_o_negativa
424,2026-02-14,1234,1,12,6,,68.36,60347.81,prima_vacia_o_negativa
425,2025-09-17,1481,30,11,2,538.85,105.16,,monto_asegurado_vacio_o_negativo
426,2026-01-01,897,74,14,10,,259.69,287389.71,prima_vacia_o_negativa
428,2025-01-06,1293,54,9,10,1683.76,,304002.46,comision_vacia_o_negativo
429,2026-01-04,1774,50,7,5,987.28,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
430,2025-06-14,758,10,8,6,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
431,2025-03-27,21,56,2,11,1414.67,,38629.85,comision_vacia_o_negativo
432,2025-02-01,1557,62,3,5,,207.9,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
433,2025-05-04,82,11,2,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
434,2025-03-20,2333,51,2,6,,17.35,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
435,2025-12-31,365,31,6,6,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
436,2025-04-02,1901,69,15,3,687.69,,125649.5,comision_vacia_o_negativo
437,2025-11-05,1256,61,7,12,1900.51,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
438,2025-08-11,1972,73,12,10,-1778.57,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
439,2025-01-05,770,70,11,8,359.75,83.83,,monto_asegurado_vacio_o_negativo
440,2026-01-06,1109,54,12,3,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
441,2026-01-10,539,50,3,6,,81.86,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
442,2025-03-23,3881,19,15,5,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
443,2025-10-17,2491,60,1,3,566.75,28.78,,monto_asegurado_vacio_o_negativo
444,2025-12-26,2825,31,15,3,1525.16,,203346.47,comision_vacia_o_negativo
445,2025-04-26,1383,42,5,9,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
446,2025-07-11,1091,23,8,12,,11.62,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
447,2025-08-30,2535,70,10,11,,267.96,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
448,,459,77,2,3,,235.49,125583.09,"Fecha_emision es nulo,prima_vacia_o_negativa"
449,2025-04-08,2759,98,3,1,1674.8,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
450,2025-07-20,1094,38,5,4,1656.24,330.83,,monto_asegurado_vacio_o_negativo
451,2025-03-26,1809,51,12,9,516.0,42.02,,monto_asegurado_vacio_o_negativo
452,2025-07-04,2214,48,4,1,77.82,13.04,,monto_asegurado_vacio_o_negativo
453,2025-05-26,1649,48,9,7,285.16,23.71,,monto_asegurado_vacio_o_negativo
454,2025-07-13,1449,53,14,9,,129.93,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
455,2025-02-25,2987,64,7,10,,166.31,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
456,2025-03-20,747,73,14,7,,,200312.11,"prima_vacia_o_negativa,comision_vacia_o_negativo"
457,2025-10-28,2597,48,14,12,436.02,77.71,,monto_asegurado_vacio_o_negativo
458,2025-01-24,2233,10,4,8,,59.29,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
459,2025-07-09,135,12,12,11,,320.2,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
460,2025-07-10,1917,69,15,4,,,207368.93,"prima_vacia_o_negativa,comision_vacia_o_negativo"
461,2025-08-09,1607,49,10,5,,,260544.91,"prima_vacia_o_negativa,comision_vacia_o_negativo"
462,2025-09-29,1340,43,10,3,,123.95,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
463,2025-07-09,1004,39,12,7,,,238392.21,"prima_vacia_o_negativa,comision_vacia_o_negativo"
464,2025-02-08,1630,14,1,6,,59.17,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
465,2025-09-25,1929,79,3,5,,332.26,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
466,2025-11-15,2898,42,7,2,,54.71,14166.74,prima_vacia_o_negativa
467,2025-10-24,781,35,8,7,,251.38,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
468,2025-03-23,114,10,7,4,-236.81,48.04,,monto_asegurado_vacio_o_negativo
469,2025-12-14,273,38,13,1,1207.61,103.23,,monto_asegurado_vacio_o_negativo
470,2025-11-06,3857,93,2,11,1557.9,229.31,,monto_asegurado_vacio_o_negativo
471,2025-04-19,714,38,14,5,1082.72,,64280.36,comision_vacia_o_negativo
472,2025-11-13,473,15,8,11,0.0,31.72,,monto_asegurado_vacio_o_negativo
473,2025-12-03,2945,67,1,9,1869.53,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
474,2025-04-20,729,34,12,2,,86.74,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
475,2025-02-27,405,56,8,10,725.33,78.35,,monto_asegurado_vacio_o_negativo
476,2025-02-27,1774,60,13,12,-1097.18,216.55,,monto_asegurado_vacio_o_negativo
477,2026-02-04,65,22,3,1,,137.09,133624.56,prima_vacia_o_negativa
478,2025-08-11,2138,36,13,2,168.26,215.65,,monto_asegurado_vacio_o_negativo
479,2026-02-05,2034,65,5,7,931.56,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
480,2025-06-14,1343,1,2,8,1810.4,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
481,2025-01-06,1479,14,2,3,,15.36,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
482,2025-05-06,170,52,6,2,,,26558.18,"prima_vacia_o_negativa,comision_vacia_o_negativo"
483,2025-10-18,1785,66,9,7,1906.65,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
485,2025-08-26,1799,54,15,2,1189.72,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
486,2025-08-02,1980,60,13,1,-301.43,24.27,,monto_asegurado_vacio_o_negativo
488,2025-03-29,2538,78,15,4,469.17,,68548.42,comision_vacia_o_negativo
489,2025-12-07,1736,26,12,10,1609.82,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
490,,983,78,2,9,,197.15,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
491,2025-02-01,1600,21,1,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
492,2025-08-01,868,52,3,9,,98.08,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
493,2025-05-29,604,11,2,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
494,2025-11-17,1230,49,4,9,,32.56,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
495,2025-04-02,2403,77,15,9,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
496,2025-02-01,251,60,6,2,559.13,,76692.82,comision_vacia_o_negativo
497,2025-10-13,703,34,6,12,,28.27,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
499,2025-06-08,2487,14,15,3,,336.33,182343.65,prima_vacia_o_negativa
500,2025-06-29,2382,2,2,2,1805.76,205.29,,monto_asegurado_vacio_o_negativo
501,2025-10-05,1703,66,4,11,310.65,73.03,,monto_asegurado_vacio_o_negativo
502,2026-01-26,1560,80,10,11,,,269343.52,"prima_vacia_o_negativa,comision_vacia_o_negativo"
503,2025-01-08,2629,61,4,8,,,44153.87,"prima_vacia_o_negativa,comision_vacia_o_negativo"
504,2025-06-15,2703,61,12,7,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
505,2025-07-19,1817,56,1,8,658.17,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
506,2025-06-24,1777,4,14,3,,,145253.08,"prima_vacia_o_negativa,comision_vacia_o_negativo"
507,2025-07-21,71,63,6,2,1604.54,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
508,2025-05-23,1415,75,5,1,1028.33,253.52,,monto_asegurado_vacio_o_negativo
509,2025-01-20,1832,54,15,11,,,145000.82,"prima_vacia_o_negativa,comision_vacia_o_negativo"
510,2025-03-29,699,43,14,12,,121.5,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
511,2025-03-31,2545,36,10,11,,380.95,121142.67,prima_vacia_o_negativa
512,2025-04-25,2723,67,6,5,,,15008.2,"prima_vacia_o_negativa,comision_vacia_o_negativo"
513,2025-06-13,907,70,6,2,,129.1,270769.71,prima_vacia_o_negativa
518,2025-09-13,1875,60,8,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
521,,2939,14,6,11,1998.2,,,"Fecha_emision es nulo,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
522,2026-12-01,1045,18,8,12,,402.61,179266.06,prima_vacia_o_negativa
523,2025-03-22,938,47,9,10,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
524,2025-02-12,1574,43,10,10,,34.65,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
525,2025-10-27,25,4,5,2,,162.8,343418.5,prima_vacia_o_negativa
526,2026-02-08,284,65,10,8,,260.86,126568.35,prima_vacia_o_negativa
527,,2629,44,15,1,1498.66,346.97,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
528,2025-05-19,2872,55,1,11,533.97,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
529,2025-04-09,1326,23,8,6,,52.59,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
530,2025-12-15,214,55,15,7,1066.08,161.64,,monto_asegurado_vacio_o_negativo
531,2025-06-04,177,73,4,7,1871.73,183.05,,monto_asegurado_vacio_o_negativo
532,2025-10-28,1369,54,4,3,306.81,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
533,2025-10-13,2867,50,10,8,,175.16,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
535,2025-10-03,1978,37,7,10,,373.45,73333.3,prima_vacia_o_negativa
536,2025-09-26,1487,45,4,7,0.0,,3007.05,comision_vacia_o_negativo
537,2025-11-14,2996,38,3,10,1065.63,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
538,2025-07-06,2146,23,12,8,643.98,121.68,,monto_asegurado_vacio_o_negativo
539,2025-12-20,620,2,4,9,56.45,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
541,2025-04-28,1607,79,5,8,391.61,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
542,2025-12-08,2720,77,5,1,,247.88,99356.05,prima_vacia_o_negativa
543,2025-12-19,1352,54,8,2,1184.99,140.37,,monto_asegurado_vacio_o_negativo
544,,1631,43,3,5,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
545,2025-03-01,2921,10,6,2,589.25,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
546,2025-09-18,683,18,12,7,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
547,2025-08-04,2749,33,12,6,,,186378.98,"prima_vacia_o_negativa,comision_vacia_o_negativo"
548,2026-02-02,140,75,14,2,,238.1,211004.23,prima_vacia_o_negativa
549,2025-03-01,2373,37,2,3,1292.38,72.55,,monto_asegurado_vacio_o_negativo
551,2025-04-23,1815,21,1,4,,124.2,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
552,2025-07-27,2701,42,8,5,1686.04,369.75,,monto_asegurado_vacio_o_negativo
553,2026-01-07,2446,1,10,12,,207.12,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
554,2025-01-30,659,43,4,2,316.37,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
555,2025-06-06,58,12,13,5,802.91,173.75,,monto_asegurado_vacio_o_negativo
556,2025-09-23,2075,41,5,7,910.0,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
557,2025-02-23,863,14,10,9,,110.59,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
558,2025-11-19,278,14,2,10,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
559,2025-11-15,2560,76,1,12,1382.32,279.32,,monto_asegurado_vacio_o_negativo
560,2026-01-08,2145,74,6,2,0.0,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
562,2026-01-21,1565,32,9,3,1761.04,254.27,,monto_asegurado_vacio_o_negativo
564,2025-03-21,2174,57,6,8,576.14,,76260.33,comision_vacia_o_negativo
565,2025-01-11,2636,22,5,10,970.69,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
566,2025-02-18,2845,40,6,4,932.58,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
567,2026-04-01,1718,78,10,1,,,122545.12,"prima_vacia_o_negativa,comision_vacia_o_negativo"
568,2025-06-13,1884,55,5,12,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
569,2025-02-04,2388,29,5,7,681.04,42.3,,monto_asegurado_vacio_o_negativo
570,2025-04-16,2214,74,3,4,636.27,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
571,2025-07-26,788,69,9,1,,149.93,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
572,,2819,66,15,11,786.78,186.55,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
573,2025-12-17,2280,45,11,5,,194.57,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
